code,name,state,lat,lon,lat_raw,lon_raw,elevation_ft,mag_var,certification,utc_offset,has_fuel,fuel_types,avgas,mogas,jet_a1,jet_b,f34,fsii,jetplus,fuel_caveat,fuel_source,payment_methods,pay_carnet,pay_credit,pay_eftpos,pay_cash,pay_account,pay_app,pay_fuelcard,controlled,airspace_class,ctaf,frequencies,runway_count,runway_summary,handling_raw
YBLU,BELLEVUE,WA,-27.612778,120.593889,273646S,1203538E,1555,1 E,CERT,+8,False,,False,False,False,False,False,False,False,True,handling_section,,False,False,False,False,False,False,False,False,,126.5,FIA 118.95,1,01/19 Sealed,"0
2 Terminal facilities. No fuel available. Contact ARO."
YBMA,MOUNT ISA,QLD,-20.663889,139.488611,203950S,1392919E,1121,5 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Carnet,True,False,False,False,False,False,False,False,,126.5,FIA 122.4,1,16/34 Grooved,"BP - Air Fuel Isa: H24. PH/Fax 07 4743 4843, 0419 735 998, VHF 129.9. AVGAS 24HR AIR BP
Carnet cardswipe bowser, JET A1, O117, O125, MC and V. AVFAX Briefing Facilities AVBL.
VIVA Energy Australia - NQ Fuel Services MON-FRI 0700-1900 Local, SAT 0800-1200 Local, SUN
0830-1900 Local. PH 07 4743 7211, MOB 0407 961 355, Email: mtisa@nqfuelservices.com.au.
AH 1HR PN (call-out fee applies).
Airside Logistics: PH 07 4744 8500, 0407 111 211 (H24). Ground handling services - marshalling,
baggage/freight, check-in, crew and PAX transfers, Email: isaops@airsidelogistics.com.au,
Website: www.airsidelogistics.com.au
General
The OPR does not provide ACFT marshalling services. All requests for ACFT marshalling should
be directed to the airlines or FBO (if applicable)."
YBMI,BOOMI,NSW,-28.728889,149.595556,284344S,1493544E,580,10 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 118.95; CTAF 126.7,0,,
YBMK,MACKAY,QLD,-21.171389,149.179722,211017S,1491047E,19,8 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Credit card, Fuel card",False,True,False,False,False,False,True,True,"C, D, G",124.5,FIA 135.5; APP 125.65; ATIS 112.7/128.0; SMC 121.7; TWR 124.5,1,14/32 Grooved,"Viva Energy Australia: NQ Fuels Pty Ltd. JET A1 0500-1800 Local, AH 1HR PN required, call-out
fee applies. AVGAS bowser 24HR. PH 07 4957 3226 or MOB 0407 127 539. VIVA Fuel2Sky, V and
MC accepted.
AVGAS not AVBL for ACFT wishing to refuel on Western GA APN of TWY J and TWY H. AVTUR
only AVBL by prior arrangement with Viva refuelling agent."
YBMY,BAMYILI,NT,-14.519722,132.883333,143111S,1325300E,706,3 E,UNCR,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,119.7,FIA 122.6; CTAF 119.7,0,,
YBNA,BALLINA/BYRON GATEWAY,NSW,-28.833889,153.5625,285002S,1533345E,7,12 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card",True,True,False,False,False,False,False,True,"C, D, G",124.2,FIA 120.3; APP 118.35; ATIS 128.65; TWR 124.2,1,"06/24 Grooved, Sealed","VIVA Ballina Refueling. JET A1 tanker. Site hours 0730 - 1630 Local DLY. Site PH 0431 215 233.
AH callout fee may apply. AH PN required. AH PH 0402 209 919. AVGAS bowser only. Viva fuel,
carnet and credit cards (V and MC) – must present card."
YBNR,BROWNS RANGE,WA,-18.895556,128.941944,185344S,1285631E,1466,3 E,UNCR,+8,False,,False,False,False,False,False,False,False,True,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 118.2; CTAF 126.7,1,06/24 1100M Gravel,Nil fuel AVBL.
YBNS,BAIRNSDALE,VIC,-37.8875,147.567778,375315S,1473404E,165,13 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, App, Fuel card",True,True,False,False,False,True,True,False,,126.7,FIA 124.0,2,04/22 Sealed; 13/31 Sealed,"H24 World Fuel Services AVGAS and JET A1 self-service bowsers. WFS carnet card, V and MC
via Compac smartphone APP. PH: 0448 505 577. CCTV monitoring fuel facility."
YBOA,BOONAH,QLD,-28.0175,152.676667,280103S,1524036E,330,11 E,UNCR,+10,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,"Credit card, Cash",False,True,False,True,False,False,False,False,,122.75,FIA 119.5,1,04/22 1030M Grass,"IOR AVGAS - H24 credit card via IOR APP, cash services AVBL via Ultimate Aero Pty Ltd - Contact
AD OPR."
YBOC,BOOLEROO CENTRE,SA,-32.89,138.366667,325324S,1382200E,1372,8 E,UNCR,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 123.9; CTAF 126.7,0,,
YBOI,BOIGU ISLAND,QLD,-9.233333,142.216667,91400S,1421300E,10,4 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 120.3; CTAF 126.7,1,09/27 730M Sealed,
YBOK,OAKEY,QLD,-27.411389,151.735278,272441S,1514407E,1336,11 E,MIL,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,True,,127.65,FIA 121.2; ACD 133.35; APP 123.7/125.4; ATIS 124.3; SMC 121.9; TWR 120.1,3,05/23 ; 09/27 ; 14/32,"All visiting CIV and MIL aircrew are to notify AD OPR with 2 business days’ PN to coordinate ACFT
PRKG, security, refuelling, accommodation and in-flight meal requirements."
YBOM,BOMBALA,NSW,-36.905,149.183333,365418S,1491100E,2480,13 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 120.75; CTAF 126.7,1,09/27 Grass,
YBOR,BORDERTOWN,SA,-36.271667,140.721667,361618S,1404318E,265,9 E,UNCR,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 135.45; CTAF 126.7,0,,
YBOU,BOULIA,QLD,-22.913333,139.899722,225448S,1395359E,542,6 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,EFTPOS,False,False,True,False,False,False,False,False,,126.7,FIA 122.4,1,14/32,"Boulia Shire Council: H24, CTC AD OPR (2300-0700 UTC),
AH CTC ARO or 0427 128 212. AVGAS 24HR self-service. EFTPOS accepted.
JET A1 by prior arrangement - drums only, 24HR PN required. Refuelling fees
apply - refer to website."
YBPK,BATMAN PARK HELIPORT,VIC,-37.822222,144.956667,374920S,1445724E,10,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,132.1,FIA 135.7; CTAF 132.1,0,,
YBPN,PROSERPINE/WHITSUNDAY COAST,QLD,-20.495,148.552222,202942S,1483308E,82,8 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Credit card, EFTPOS, Account, Fuel card",False,True,True,False,True,False,True,False,,126.7,FIA 135.5,1,11/29,"VIVA Energy: HR vary with airline RPT schedule. AH call out fee applies, PN advised.
PH 0428 269 457. JET A1 and AVGAS 100LL. Viva Fuel2Sky card, Universal Aviation Australia,
World Fuel Services (Australia) and credit cards (V and MC).
IOR Aviation Pty Ltd. JET A1 AVBL truck over-wing and under-wing. AVGAS 100LL AVBL H24
7 days 0800 - 1600 Local. AH call-out AVBL, fees apply $275 plus GST. Payment method via IOR
Aviation account holders, V and MC and EFTPOS. PH: 0409 193 513 or 1300 457 467.
Note: AVGAS not AVBL at night due to no lighting on TWY B (see Local Traffic Regulations Note 6).
Limited Vodafone coverage in vicinity of bowser.
General
AD OPR does not provide marshalling services. For ground handling support, contact Precision
Aviation Services 0436 030 262."
YBRB,BROWSE BASIN,WA,-13.9525,123.306389,135709S,1231823E,,1 E,UNCR,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,123.45,CTAF 123.45,0,,
YBRK,ROCKHAMPTON,QLD,-23.381944,150.475278,232255S,1502831E,36,9 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,True,"C, D, G",118.1,FIA 119.55; APP 123.75; ATIS 116.9/128.5; SMC 121.8; TWR 118.1,2,"04/22 ; 15/33 Grooved, Concrete","Ampol: L.D and H.M Day: 2000-0800 UTC DLY, AH 1HR PN. Phone 0411163210,
0749273181, AH 0411163210. JET A1.
Viva: 2000-0800 UTC DLY, AH 1HR PN. Phone 0411163210, 0749273181, AH 0411163210.
JET A1.
World Fuel: 2000-0800 UTC DLY, AH 1HR PN. Phone 0411163210, 0749273181,
AH 0411163210. JET A1.
Air BP: Bob Crewe and Tim Rayner 2100-0700 UTC MON-FRI, AH 1HR PN. Phone 0408764070,
0417624422 (AH). JET A1.
AVGAS: H24 self-serve bowser."
YBRL,BORROLOOLA,NT,-16.075278,136.302222,160431S,1361808E,55,4 E,UNCR,+9:30,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, Cash, Account",True,True,False,True,True,False,False,False,,126.7,FIA 128.5; CTAF 126.7,1,02/20,"Borroloola Aerial Services: H24 AVGAS and JET A1 self-serve Credit Card Swipe
Bowser. MC, V and Borroloola Aerial Services account cards only (no cash, cheque
or carnet). Web: www.basfuel.com.au/fuel-availability, mobile web:
www.m.basfuel.com.au/fuel-availability, PH: 0411 055 039 BH, Fax: 08 8127 9567,
02 email: admin@basfuel.com.au."
YBRM,BROOME/INTL,WA,-17.949444,122.227778,175658S,1221340E,57,1 E,CERT,+8,True,"AVGAS, JET A1, JETPLUS",True,False,True,False,False,False,True,False,handling_section,"Carnet, Credit card, Fuel card",True,True,False,False,False,False,True,True,"D, G",126.0,FIA 123.95; ATIS 128.2; SMC 121.7; TWR 126.0,1,10/28 Grooved,"AIR BP: 2200-1000 UTC DLY, AH 1HR PN. Outside normal HR of operation fee applies.
Phone 0436 412 616. Radio 129.9. AVGAS, JET A1.
Viva Energy Aviation: Skyfuel Australia: 2100-1100 UTC MON-FRI, 2300-0900 UTC SAT,
2300-1100 UTC SUN. Phone 0439 078 085, AH 1HR PN (call out fee applies). JET A1 and JetPlus.
Fuel2Sky Carnet Cards or credit cards (V and MC).
Ground handling AVBL on request only. Contact AD OPR."
YBRN,BALRANALD,NSW,-34.623611,143.578333,343725S,1433442E,210,10 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 118.6; CTAF 126.7,2,08/26 Grass; 18/36,
YBRS,BARWON HEADS/GEELONG,VIC,-38.258056,144.4275,381529S,1442539E,50,12 E,UNCR,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Credit card, Account, App",False,True,False,False,True,True,False,False,,119.0,FIA 123.35,2,09/27 520M Grass; 18/36 800M Sealed,"AVGAS 100LL and JET A1 AVBL H24. Supplied by IOR Aviation Pty Ltd. Payment via IOR Aviation
tag for account holders or the Fuelcharge APP. PH 1300 457 467. No credit cards accepted."
YBRW,BREWARRINA,NSW,-29.973889,146.816667,295826S,1464900E,414,10 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.35; CTAF 126.7,1,03/21,
YBRY,BARIMUNYA,WA,-22.673889,119.166111,224026S,1190958E,2082,1 E,CERT,+8,True,JET A1,False,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,127.05,FIA 128.15,1,10/28,"AIR BP: JET A1, CTC ARO.
Marshalling, parking allocation and ground handling by prior arrangement with AD OPR."
YBSG,SCHERGER (RAAF),QLD,-12.623889,142.087222,123726S,1420514E,145,5 E,MIL,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.1,1,12/30,AVBL via NOTAM.
YBSM,BLOSSOM BANKS,QLD,-19.724722,150.424722,194329S,1502529E,,8 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 135.5; CTAF 126.7,0,,
YBSS,BACCHUS MARSH,VIC,-37.733333,144.422222,374400S,1442520E,520,12 E,UNCR,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Credit card, App",False,True,False,False,False,True,False,False,,132.25,FIA 135.7,0,,"IOR Aviation Pty Ltd. JET A1 and AVGAS 100LL AVBL H24 self-serve
bowser. Payment via IOR tag or Fuelcharge APP.
TVSA pilot training: AVGAS 100LL 24HR credit card swipe facility.
Phone 03 5369 5162."
YBSU,SUNSHINE COAST,QLD,-26.603333,153.091111,263612S,1530528E,15,11 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card",True,True,False,False,False,False,False,True,"C, D, G",124.4,FIA 129.0/135.2; ATIS 114.2/119.8; SMC 121.1; TWR 124.4,1,13/31 Grooved,"Viva Energy Australia (Airport Refuelling Services): DLY 1900-1000 UTC. JET A1 30 MIN PN.
PH 0408 711 968 AH surcharges apply. AVGAS 24HR via outdoor payment terminal bowser.
Carnet, V and MC.
MACHJET - FBO H24 DLY. PH 0447 182 351 or 07 5457 0778. Email: fbo@machjet.com.au. Full
FBO services.
SWISSPORT - FBO email: charters@swissport.com.au or info@skycare.co.nz. PH 0403 455 443.
FLIGHT OPTIONS – FBO PH +61 488 603 132 H24. Email: fbo@flightoptions.com.au.
General
AD OPR does not provide marshalling services."
YBTH,BATHURST,NSW,-33.409444,149.651944,332434S,1493907E,2435,12 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, Cash",True,True,False,True,False,False,False,False,,127.35,FIA 135.25,2,08/26 150M Grass; 17/35,"BP - ‘Aerowork Bathurst’: 1HR PN (non BP Carnet), call-out fee applies. Phone 02 6337 3433 or
0429 322 424. 24HR Cardswipe Bowser - Air BP card only. AVGAS, O100, D100. BP Carnet, V,
MC, Cheques (BH only).
Jet Chek: JET A1 Single point and overwing - PN required, AH call out fee applies.
Phone 0409 455 084. V, MC, Cash, no Carnet.
Aero Refuellers: Phone 02 6054 2200 or AH 0413 003 808. H24 AVGAS and JET A1 self-service
bowsers. Accepts Aero Refuellers card, V and MC."
YBTI,BATHURST ISLAND,NT,-11.769167,130.619722,114609S,1303711E,67,2 E,CERT,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.5,FIA 118.15; CTAF 126.5,1,15/33,
YBTL,TOWNSVILLE/TOWNSVILLE INTL,QLD,-19.2525,146.765278,191509S,1464555E,18,7 E,,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, EFTPOS",True,False,True,False,False,False,False,True,G,118.3,FIA 120.55; ACD 128.1; ATIS 114.1/133.5; SMC 121.8; SMCV 119.45; TWR 118.3,2,"01/19 Grooved, Concrete; 07/25 Asphalt","Civil
The Airport Operator does not provide an ACFT marshalling service. All requests for ACFT
marshalling should be directed to the airlines or Fixed Base Operations (if applicable).
BP - Air Fuel Townsville: 2130-0730 UTC MON-FRI, SAT-SUN 2200-0800 UTC.
PH (Office) 0420 896 241, for fuel H24 0412 777 160, VHF 126.4 Callsign “AIR BP”.
AVGAS, JET A1, O117, O125, O156. AVGAS BP Carnet bowser. EFTPOS and BP Carnet.
Skyfuel/Viva: 0430-1930 Local MON-FRI, 0445-1830 Local SAT, 0445-1830 Local SUN. AH 60MIN
PN. PH 0411 423 955 (office), PH 0407 167 346 (all fuel orders). JET A1, Viva Carnet card
accepted.
Military
LHOX and LOX AVBL. First point of contact is Airbase Operations Centre.
Duty Crew and 27 Squadron Air Movements Townsville AVBL MON-THU 2130-0630 UTC,
FRI 2130-0400 UTC excluding PH. CTC 361.6 MHZ.
Airbase Operations Centre: Phone 07 4752 1888, Mobile 0418 405 948,
email: tvl.aboc@defence.gov.au."
YBTR,BLACKWATER,QLD,-23.603056,148.806944,233611S,1484825E,658,9 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.3; CTAF 126.7,1,18/36,
YBUD,BUNDABERG,QLD,-24.903889,152.318611,245414S,1521907E,107,10 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, EFTPOS, Account",True,True,True,False,True,False,False,False,,126.9,FIA 124.1,2,"07/25 Clay; 14/32 Grooved, Sealed","Air BP - Bundaberg Aviation Fuel; MON-SUN 0730-1700 Local. AH refuelling fee $160 plus GST/
$176 plus GST. Phone H24 07 4155 1061, 0468 425 130. Email: bdbavfuel@gmail.com. H24 Air
BP carnet card swipe AVGAS 100LL bowser. JET A1 truck. O117, O125, other 24HR PN. Credit
cards office hours only.
IOR Aviation Pty Ltd - JET A1 AVBL truck O/W and U/W MON-SUN 0800-1700 Local. AH call-out
available, fees apply, $250.00 plus GST - payment method via IOR Aviation account holders, credit
card or EFTPOS. CTC 0484 690 921."
YBUN,BUNBURY,WA,-33.378056,115.676944,332241S,1154037E,53,2 W,CERT,+8,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,127.0,FIA 124.9,1,07/25 Sealed,"AIR BP: H24 AVGAS Card Bowser. JET A1 not AVBL. Phone 08 9725 4377, AH 0437 060 292."
YBWN,BOWEN,QLD,-20.017778,148.215278,200104S,1481255E,26,8 E,CERT,+10,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,"Account, App",False,False,False,False,True,True,False,False,,126.7,FIA 135.5,2,04/22 Sealed; 12/30 Gravel,"IOR Aviation Pty Ltd. AVGAS. Payment method via IOR Aviation tag for
account holders or via the Fuelcharge APP phone 1300 457 467."
YBWP,WEIPA,QLD,-12.678611,141.925278,124043S,1415531E,63,5 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.1,1,12/30 Grooved,"Viva Energy Aviation - JL Aviation Fuelling Pty Ltd. JET A1 and AVGAS AVBL MON-FRI
0800-1800 Local. Closed SAT-SUN. PH 0428 197 873."
YBWW,BRISBANE WEST WELLCAMP,QLD,-27.558611,151.794167,273331S,1514739E,1509,11 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Credit card, Cash",False,True,False,True,False,False,False,False,,127.65,FIA 121.2,1,12/30 Grooved,"Wellcamp Airport Fuel Services. JET A1 and AVGAS available between 1830-1230 UTC, AH fuel
requirements CTC ARO. 60MIN PN required. Call out fee applies. Cash or credit card (V or MC).
Where practicable, text fuel order in advance to ARO. Refer to Location Briefings/NOTAM for any
applicable temporary changes to the above.
Wellcamp Airport Ground Handling Services AVBL. Please CTC AD Management
07 4614 3200 or ARO for assistance.
IOR Fuel Charge AVBL at AVGAS bowser."
YBWX,BARROW ISLAND,WA,-20.864444,115.406111,205152S,1152422E,24,0 E,CERT,+8,True,JET A1,False,False,True,False,False,False,False,False,handling_section,Carnet,True,False,False,False,False,False,False,False,,120.1,FIA 122.4,1,03/21 Grooved,"03 Marshalling, parking allocation and ground handling services by prior
arrangement with AD OPR.
Viva Energy Australia – JET A1 only. VIVA Carnet card or contract arrangement."
YBYI,BRUNY ISLAND,TAS,-43.235,147.379722,431406S,1472247E,26,16 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.55; UNICOM 126.7,1,14/32 650M Gravel,
YBYL,BARYULGIL,NSW,-29.216389,152.615,291259S,1523654E,398,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 126.8; CTAF 126.7,1,15/33,
YCAB,CABOOLTURE,QLD,-27.076944,152.986944,270437S,1525913E,40,11 E,UNCR,+10,True,"AVGAS, MOGAS",True,True,False,False,False,False,False,False,handling_section,"Credit card, Fuel card",False,True,False,False,False,False,True,False,,125.85,FIA 125.7,2,"06/24 768M Grass; 11/29 970M Sealed, Grass","Airwork Helicopters: 2200-0700 UTC DLY. Phone 07 5495 8000.
Burgess Aircraft Maintenance: Phone 0437 716 577.
VIVA Energy: Airport Refuelling Service H24. Phone 0408 711 968, Card Swipe Bowser AVGAS.
VIVA Fuel2Sky and credit cards (V and MC).
Caboolture Aero Club: MOGAS (98RON) Bowser. Airport Refuelling Service H24, Phone 0488 922
245 (APP RQ)."
